Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
1995-03-30,0.26654,0.27356,0.26556,0.27258,316946803
1995-03-31,0.27051,0.27423,0.26772,0.27145,212418747
1995-04-03,0.27356,0.27547,0.27051,0.27356,178870076
1995-04-04,0.27547,0.2764,0.2588,0.26095,496375173
1995-04-05,0.2628,0.26772,0.26003,0.26772,307027632
1995-04-06,0.28681,0.29272,0.27356,0.28311,837912335
1995-04-07,0.28493,0.28591,0.2791,0.28311,342809413
1995-04-10,0.28406,0.28493,0.27814,0.28191,136557699
1995-04-11,0.28311,0.29178,0.28191,0.29082,248667950
1995-04-12,0.29449,0.30497,0.28805,0.30033,550294547
1995-04-13,0.30221,0.30221,0.29178,0.29449,202123104
1995-04-17,0.29359,0.30348,0.29178,0.29579,242059504
1995-04-18,0.29644,0.29741,0.289,0.289,267935105
1995-04-19,0.289,0.289,0.27423,0.28042,323918831
1995-04-20,0.28591,0.29644,0.28191,0.28958,381966924
1995-04-21,0.28681,0.30442,0.28591,0.30133,772762414
1995-04-24,0.30033,0.30497,0.29644,0.30033,315583583
1995-04-25,0.30133,0.30348,0.28681,0.29082,317206531
1995-04-26,0.28958,0.29849,0.28805,0.29449,267130146
1995-04-27,0.29644,0.29644,0.29082,0.29178,162134729
1995-04-28,0.29272,0.29579,0.289,0.29449,226414700
1995-05-01,0.29449,0.29849,0.29272,0.29449,206290669
1995-05-02,0.29449,0.29579,0.289,0.29359,139115412
1995-05-03,0.29449,0.29741,0.29272,0.29359,195657364
1995-05-04,0.29449,0.3072,0.29272,0.29644,351988578
1995-05-05,0.29849,0.30133,0.29359,0.29938,241124758
1995-05-08,0.3072,0.31581,0.30625,0.31168,448583876
1995-05-09,0.31266,0.31885,0.3082,0.31757,374345763
1995-05-10,0.3198,0.32259,0.31396,0.3192,318868361
1995-05-11,0.32045,0.32045,0.31113,0.31581,606992384
1995-05-12,0.31494,0.33647,0.31168,0.33584,751119343
1995-05-15,0.33218,0.33707,0.32716,0.33584,455984333
1995-05-16,0.33218,0.34201,0.32716,0.33707,385459387
1995-05-17,0.33707,0.34201,0.33517,0.3389,305041207
1995-05-18,0.33979,0.33979,0.33301,0.33432,430731942
1995-05-19,0.33025,0.33707,0.32813,0.32931,373956228
1995-05-22,0.32716,0.33979,0.32537,0.33979,431095488
1995-05-23,0.33979,0.34201,0.33517,0.33802,320711936
1995-05-24,0.33707,0.34069,0.33025,0.33517,306806960
1995-05-25,0.33301,0.3389,0.33123,0.33432,211977359
1995-05-26,0.33123,0.33218,0.32537,0.32873,132792535
1995-05-30,0.32813,0.33025,0.3198,0.32349,227648092
1995-05-31,0.32444,0.32444,0.31581,0.32013,184933278
1995-06-01,0.32259,0.32716,0.3216,0.32476,216456585
1995-06-02,0.32259,0.32659,0.3198,0.32444,122522799
1995-06-05,0.32659,0.33517,0.32444,0.33517,295199934
1995-06-06,0.33584,0.34201,0.33517,0.3389,365465220
1995-06-07,0.33979,0.33979,0.33218,0.33218,144347627
1995-06-08,0.33432,0.33432,0.32444,0.33053,157811287
1995-06-09,0.33584,0.33707,0.33218,0.33517,216339740
1995-06-12,0.3389,0.34263,0.33802,0.34011,245889617
1995-06-13,0.34263,0.34356,0.33802,0.3389,145996487
1995-06-14,0.33802,0.33802,0.33432,0.33584,136843379
1995-06-15,0.33584,0.33707,0.33432,0.33584,107527177
1995-06-16,0.33802,0.3389,0.33517,0.33802,103411473
1995-06-19,0.33802,0.3485,0.33517,0.34201,544296325
1995-06-20,0.35431,0.36779,0.35431,0.36507,856114800
1995-06-21,0.36669,0.38601,0.36016,0.38049,725685175
1995-06-22,0.3774,0.38196,0.37435,0.37835,549372780
1995-06-23,0.37553,0.3774,0.36779,0.37553,268895815
1995-06-26,0.37154,0.37344,0.36669,0.37068,177104375
1995-06-27,0.36507,0.37154,0.35738,0.35738,251667071
1995-06-28,0.35431,0.36602,0.34968,0.35893,308767332
1995-06-29,0.35738,0.37068,0.35431,0.36385,269583976
1995-06-30,0.36385,0.36876,0.35517,0.3577,191840318
1995-07-03,0.35803,0.36292,0.35611,0.36138,45662038
1995-07-05,0.3611,0.36876,0.35803,0.35803,205251984
1995-07-06,0.35803,0.362,0.35249,0.362,213405495
1995-07-07,0.3611,0.37935,0.36016,0.37435,448752614
1995-07-10,0.37435,0.38422,0.37068,0.37435,345367174
1995-07-11,0.36779,0.37435,0.36262,0.36292,248875667
1995-07-12,0.36385,0.36974,0.35517,0.362,328995278
1995-07-13,0.36507,0.37553,0.36292,0.36669,408426703
1995-07-14,0.36507,0.3774,0.362,0.37553,322179099
1995-07-17,0.3764,0.38326,0.37435,0.3774,262170536
1995-07-18,0.3774,0.38169,0.36779,0.37068,295173945
1995-07-19,0.362,0.36974,0.34658,0.3506,603993226
1995-07-20,0.35431,0.36507,0.34658,0.36262,384018229
1995-07-21,0.33123,0.34562,0.33123,0.33707,878549819
1995-07-24,0.3389,0.3506,0.33707,0.34968,248797821
1995-07-25,0.35431,0.35738,0.35119,0.35249,305482679
1995-07-26,0.35611,0.35611,0.34968,0.34968,198747414
1995-07-27,0.3506,0.36602,0.3506,0.36078,376955373
1995-07-28,0.36016,0.36385,0.34658,0.3506,302483522
1995-07-31,0.3506,0.35119,0.34469,0.34658,183764790
1995-08-01,0.34562,0.34562,0.33517,0.33517,244500344
1995-08-02,0.33802,0.34658,0.33707,0.34201,318933292
1995-08-03,0.33979,0.35119,0.33802,0.34658,247992863
1995-08-04,0.34658,0.3476,0.33707,0.34069,222935175
1995-08-07,0.33979,0.34356,0.33218,0.33432,224610020
1995-08-08,0.33584,0.33707,0.32659,0.32716,271946942
1995-08-09,0.32813,0.33707,0.32716,0.33218,427771788
1995-08-10,0.33218,0.33301,0.32813,0.32931,190139565
1995-08-11,0.33025,0.33218,0.32259,0.33188,239878328
1995-08-14,0.33123,0.33707,0.33025,0.33432,194060458
1995-08-15,0.33802,0.33979,0.33218,0.33946,368477332
1995-08-16,0.3389,0.34263,0.33584,0.34263,339226110
1995-08-17,0.34356,0.3506,0.33979,0.34356,286202518
1995-08-18,0.34562,0.3476,0.33707,0.34562,279555069
1995-08-21,0.34562,0.34968,0.33979,0.33979,315051295
1995-08-22,0.34201,0.3476,0.33979,0.34469,251602203
1995-08-23,0.34562,0.35341,0.34356,0.3506,294213150
1995-08-24,0.35119,0.35611,0.3506,0.35249,333773110
1995-08-25,0.35341,0.35341,0.34356,0.34469,155733918
1995-08-28,0.34562,0.34658,0.33123,0.33123,281736302
1995-08-29,0.33123,0.33301,0.32716,0.33218,367542470
1995-08-30,0.33301,0.33707,0.33218,0.33432,177909329
1995-08-31,0.33432,0.33517,0.33123,0.33123,101853474
1995-09-01,0.33123,0.33517,0.33025,0.33053,114044786
1995-09-05,0.33517,0.33517,0.32931,0.33517,208627638
1995-09-06,0.33802,0.34011,0.33517,0.33707,232724547
1995-09-07,0.3389,0.34905,0.33707,0.34469,304093410
1995-09-08,0.34469,0.34562,0.34263,0.34469,202603439
1995-09-11,0.34562,0.3506,0.34069,0.34069,199954897
1995-09-12,0.34263,0.34562,0.32813,0.33053,378201724
1995-09-13,0.33025,0.33432,0.32349,0.32659,374137969
1995-09-14,0.31885,0.32045,0.30625,0.3082,638217089
1995-09-15,0.28805,0.3072,0.27356,0.2764,1404929306
1995-09-18,0.28042,0.28376,0.2764,0.28256,720439925
1995-09-19,0.28311,0.28591,0.27814,0.28311,568042682
1995-09-20,0.28681,0.28805,0.28099,0.28191,373047343
1995-09-21,0.28099,0.289,0.28042,0.28493,402636210
1995-09-22,0.28406,0.28681,0.28042,0.28559,462112459
1995-09-25,0.29449,0.29449,0.28805,0.289,365400308
1995-09-26,0.29082,0.29178,0.28591,0.28805,290850495
1995-09-27,0.289,0.289,0.26772,0.2791,523081708
1995-09-28,0.28099,0.29178,0.28099,0.29082,383914386
1995-09-29,0.29272,0.29449,0.28406,0.28681,328540855
1995-10-02,0.29082,0.29644,0.289,0.28958,454413384
1995-10-03,0.29359,0.29644,0.28591,0.28958,335967225
1995-10-04,0.28191,0.28493,0.2773,0.28042,309247763
1995-10-05,0.2791,0.28191,0.2764,0.28099,282930795
1995-10-06,0.28311,0.28493,0.27423,0.27485,358246500
1995-10-09,0.27258,0.27547,0.26499,0.26832,431887456
1995-10-10,0.26499,0.26958,0.2588,0.26714,463995066
1995-10-11,0.27145,0.27423,0.2628,0.26866,385874895
1995-10-12,0.26958,0.27258,0.26772,0.27198,187854489
1995-10-13,0.27547,0.28406,0.27356,0.2773,272635051
1995-10-16,0.2791,0.28493,0.2764,0.27814,211055551
1995-10-17,0.28099,0.28406,0.2764,0.28191,207056688
1995-10-18,0.28493,0.3047,0.28311,0.28805,593983190
1995-10-19,0.2764,0.27814,0.26772,0.26772,1095343998
1995-10-20,0.27145,0.27145,0.26654,0.27051,447843841
1995-10-23,0.27051,0.27051,0.26772,0.27051,229296952
1995-10-24,0.27356,0.27356,0.26866,0.27051,247486459
1995-10-25,0.27145,0.27258,0.26772,0.26772,154526462
1995-10-26,0.26866,0.26958,0.26556,0.26866,145905607
1995-10-27,0.26866,0.26866,0.2628,0.26772,178766173
1995-10-30,0.26866,0.27145,0.26654,0.27145,203603157
1995-10-31,0.27145,0.28191,0.27051,0.27977,335266210
1995-11-01,0.28191,0.28591,0.27356,0.28191,223999809
1995-11-02,0.28406,0.28406,0.2791,0.28191,177078438
1995-11-03,0.28311,0.28406,0.2764,0.28099,208004501
1995-11-06,0.28099,0.29849,0.28042,0.29359,361414412
1995-11-07,0.29082,0.31168,0.289,0.30497,853635001
1995-11-08,0.30625,0.31581,0.29849,0.29938,415956980
1995-11-09,0.30625,0.3082,0.29938,0.30348,301522735
1995-11-10,0.30348,0.30995,0.29938,0.30625,258639078
1995-11-13,0.30995,0.31757,0.3082,0.31494,367906064
1995-11-14,0.31581,0.32716,0.31581,0.3198,472122507
1995-11-15,0.32349,0.32349,0.30899,0.31581,287643672
1995-11-16,0.31494,0.3198,0.30442,0.30749,262248443
1995-11-17,0.3082,0.31113,0.30625,0.30899,148995669
1995-11-20,0.30995,0.30995,0.29644,0.29741,172092828
1995-11-21,0.29849,0.29849,0.29178,0.29741,222117206
1995-11-22,0.29741,0.30221,0.29644,0.29741,114538152
1995-11-24,0.29938,0.31113,0.29849,0.30937,127456420
1995-11-27,0.31266,0.31266,0.30348,0.30348,134324617
1995-11-28,0.30348,0.30899,0.30221,0.3082,204356201
1995-11-29,0.30899,0.30899,0.30033,0.30221,122029454
1995-11-30,0.29938,0.30033,0.29272,0.29359,202694315
1995-12-01,0.29272,0.29449,0.28591,0.28958,236723386
1995-12-04,0.30899,0.30899,0.30033,0.30442,557214642
1995-12-05,0.29644,0.3072,0.29449,0.30442,421487850
1995-12-06,0.30625,0.3072,0.29579,0.29849,233127084
1995-12-07,0.29849,0.29849,0.29178,0.29709,164523604
1995-12-08,0.29849,0.30348,0.29178,0.30348,163861463
1995-12-11,0.30442,0.30497,0.29579,0.29741,129429903
1995-12-12,0.29741,0.29741,0.29272,0.29272,205823260
1995-12-13,0.29449,0.30033,0.28311,0.29579,793951026
1995-12-14,0.29938,0.30348,0.29272,0.29449,386601935
1995-12-15,0.27356,0.28191,0.26499,0.27145,842612217
1995-12-18,0.27051,0.27145,0.2456,0.24835,772658495
1995-12-19,0.25228,0.25601,0.24835,0.25228,499465226
1995-12-20,0.25815,0.2588,0.25019,0.25115,423967668
1995-12-21,0.25228,0.25228,0.24376,0.25019,385874895
1995-12-22,0.25115,0.25324,0.24735,0.24835,272024872
1995-12-26,0.25019,0.25019,0.24458,0.24705,161719190
1995-12-27,0.24735,0.25726,0.2456,0.24957,311325085
1995-12-28,0.24735,0.25228,0.2456,0.24642,289798916
1995-12-29,0.24642,0.24957,0.24376,0.2456,352559866
1996-01-02,0.24835,0.24835,0.24458,0.24735,161472541
1996-01-03,0.24642,0.25324,0.2456,0.24735,498270745
1996-01-04,0.24957,0.24957,0.24153,0.2431,347976777
1996-01-05,0.24376,0.26367,0.24153,0.26367,516927657
1996-01-08,0.26556,0.27356,0.2619,0.26654,140660425
1996-01-09,0.26654,0.26654,0.25228,0.25228,291214057
1996-01-10,0.25019,0.26772,0.24835,0.26367,423617129
1996-01-11,0.25115,0.26958,0.24957,0.26958,877225534
1996-01-12,0.26772,0.26772,0.25601,0.26095,465838665
1996-01-15,0.26003,0.26556,0.25726,0.2628,420890673
1996-01-16,0.26499,0.26772,0.2588,0.26622,409101846
1996-01-17,0.26499,0.26499,0.26003,0.2619,274050176
1996-01-18,0.25324,0.25726,0.23388,0.24616,809582868
1996-01-19,0.23879,0.24458,0.22611,0.2301,961253043
1996-01-22,0.22915,0.23879,0.22521,0.23475,579312139
1996-01-23,0.26003,0.2619,0.23879,0.24376,1145640998
1996-01-24,0.24735,0.24835,0.24458,0.24835,760324489
1996-01-25,0.24458,0.24642,0.23202,0.23295,516083724
1996-01-26,0.23388,0.2406,0.2206,0.23594,852894979
1996-01-29,0.22336,0.22915,0.22154,0.22429,385550192
1996-01-30,0.20794,0.21663,0.20666,0.21052,722010891
1996-01-31,0.21381,0.21571,0.21079,0.21285,380292056
1996-02-01,0.21191,0.2184,0.21191,0.2184,386069590
1996-02-02,0.22247,0.22829,0.22154,0.22521,644500959
1996-02-05,0.22856,0.22915,0.22336,0.22521,369477014
1996-02-06,0.22521,0.23105,0.22521,0.22829,262235448
1996-02-07,0.22915,0.22915,0.21381,0.21744,417696760
1996-02-08,0.21191,0.21663,0.21191,0.21471,305067199
1996-02-09,0.21471,0.21932,0.21285,0.21381,238437178
1996-02-12,0.21663,0.21932,0.21571,0.2184,225207256
1996-02-13,0.21571,0.22247,0.21471,0.21663,264884082
1996-02-14,0.21744,0.21744,0.21136,0.21285,189165792
1996-02-15,0.21285,0.21663,0.21079,0.21571,141517285
1996-02-16,0.21663,0.2184,0.21191,0.21191,181349855
1996-02-20,0.21571,0.22741,0.21571,0.22336,436924984
1996-02-21,0.22611,0.22915,0.22429,0.22829,257159021
1996-02-22,0.23105,0.23202,0.22829,0.2301,213509362
1996-02-23,0.2301,0.23295,0.22829,0.2301,200876745
1996-02-26,0.23105,0.23202,0.22741,0.22741,137116005
1996-02-27,0.2301,0.2301,0.21932,0.2206,172910812
1996-02-28,0.22247,0.22247,0.21285,0.21381,217832796
1996-02-29,0.21191,0.21381,0.20989,0.21191,130858075
1996-03-01,0.21285,0.21285,0.20517,0.20702,267935105
1996-03-04,0.20989,0.21079,0.20213,0.20213,217417364
1996-03-05,0.204,0.20609,0.20213,0.20517,137297742
1996-03-06,0.20609,0.20702,0.20117,0.20147,114823740
1996-03-07,0.20213,0.203,0.19528,0.19901,301470778
1996-03-08,0.19836,0.20213,0.19252,0.20025,172729003
1996-03-11,0.20213,0.203,0.19836,0.19934,147229943
1996-03-12,0.20025,0.203,0.19756,0.19901,111461112
1996-03-13,0.19934,0.20117,0.19756,0.19836,115550880
1996-03-14,0.19934,0.19934,0.19661,0.19756,108228293
1996-03-15,0.20025,0.20025,0.19661,0.19934,117524283
1996-03-18,0.19994,0.20117,0.19836,0.20117,126508668
1996-03-19,0.203,0.204,0.19756,0.19836,144165934
1996-03-20,0.19836,0.19836,0.19352,0.19436,134454425
1996-03-21,0.19661,0.19661,0.19252,0.19352,127495444
1996-03-22,0.19436,0.19528,0.19165,0.19528,124691030
1996-03-25,0.19661,0.19836,0.18488,0.18488,190542046
1996-03-26,0.18488,0.18855,0.18214,0.18396,186400373
1996-03-27,0.17897,0.19436,0.17714,0.19436,497647544
1996-03-28,0.19077,0.19756,0.1858,0.1861,343004209
1996-03-29,0.18666,0.19077,0.183,0.18917,193034783
1996-04-01,0.19352,0.19934,0.18885,0.19661,183894593
1996-04-02,0.19756,0.19756,0.19165,0.19252,117589211
1996-04-03,0.19352,0.19352,0.18726,0.18917,83741873
1996-04-04,0.18977,0.18977,0.18488,0.1858,99750227
1996-04-08,0.18396,0.18855,0.183,0.1876,195709345
1996-04-09,0.19165,0.204,0.1876,0.20025,272505215
1996-04-10,0.20117,0.204,0.19934,0.20025,202590476
1996-04-11,0.20117,0.20213,0.19661,0.19836,113915019
1996-04-12,0.19934,0.19934,0.19528,0.19661,94401147
1996-04-15,0.19661,0.19836,0.19252,0.19836,178610373
1996-04-16,0.19934,0.20025,0.19756,0.19934,117563278
1996-04-17,0.19934,0.20025,0.19352,0.19436,99010193
1996-04-18,0.19528,0.19564,0.18666,0.19077,251835930
1996-04-19,0.18977,0.19352,0.18977,0.19285,118004682
1996-04-22,0.19436,0.19661,0.19165,0.19352,128806702
1996-04-23,0.19352,0.19436,0.18977,0.19077,197007685
1996-04-24,0.18977,0.19077,0.1861,0.18666,148774936
1996-04-25,0.1876,0.19165,0.1858,0.19165,202174973
1996-04-26,0.19252,0.19352,0.18977,0.19077,218936352
1996-04-29,0.19252,0.19252,0.18855,0.19077,140322872
1996-04-30,0.19165,0.19165,0.1858,0.1876,158421454
1996-05-01,0.1876,0.19077,0.1858,0.1876,130650325
1996-05-02,0.18855,0.18855,0.18117,0.183,218287198
1996-05-03,0.1858,0.1858,0.18117,0.18396,125729683
1996-05-06,0.19165,0.19934,0.19077,0.19756,335577778
1996-05-07,0.203,0.21079,0.20213,0.20702,409828926
1996-05-08,0.20989,0.20989,0.19756,0.20609,216534492
1996-05-09,0.203,0.204,0.19836,0.20117,113694214
1996-05-10,0.20213,0.21079,0.20025,0.20989,128196559
1996-05-13,0.20889,0.21285,0.20517,0.20824,216794115
1996-05-14,0.21381,0.21571,0.21191,0.21191,229089286
1996-05-15,0.21471,0.22247,0.21381,0.21932,338914453
1996-05-16,0.21744,0.2206,0.21471,0.2184,150787282
1996-05-17,0.2184,0.2184,0.21191,0.21285,142932478
1996-05-20,0.21471,0.21663,0.21285,0.21538,97971552
1996-05-21,0.21571,0.21663,0.20889,0.20889,132597803
1996-05-22,0.21079,0.21079,0.19836,0.20057,234022875
1996-05-23,0.20117,0.20517,0.19836,0.20213,143802360
1996-05-24,0.20213,0.20702,0.20117,0.20609,131273506
1996-05-28,0.20609,0.20989,0.203,0.203,118069546
1996-05-29,0.20213,0.20213,0.19077,0.19165,254471449
1996-05-30,0.19165,0.19836,0.19077,0.19661,119939150
1996-05-31,0.19756,0.20517,0.19661,0.20117,188542546
1996-06-03,0.19934,0.20025,0.19077,0.19077,145438182
1996-06-04,0.18488,0.1876,0.18396,0.1861,883600257
1996-06-05,0.19528,0.19661,0.18666,0.19352,591321615
1996-06-06,0.19252,0.19436,0.1858,0.18666,419748101
1996-06-07,0.18488,0.1876,0.18117,0.1876,310403246
1996-06-10,0.1876,0.18855,0.18488,0.1858,123301805
1996-06-11,0.18666,0.18666,0.18488,0.18488,177428946
1996-06-12,0.18855,0.18855,0.18488,0.18666,176104629
1996-06-13,0.1876,0.19192,0.18488,0.18977,221896526
1996-06-14,0.19077,0.19077,0.18396,0.18458,168042055
1996-06-17,0.1858,0.1858,0.18214,0.18214,130909980
1996-06-18,0.18214,0.183,0.17438,0.17532,258768926
1996-06-19,0.17809,0.17994,0.17438,0.17809,155876772
1996-06-20,0.17994,0.17994,0.17308,0.17532,170508896
1996-06-21,0.1762,0.1762,0.17222,0.17438,187620755
1996-06-24,0.17438,0.17438,0.17043,0.17125,142309225
1996-06-25,0.17043,0.17125,0.15681,0.15905,286280444
1996-06-26,0.15905,0.1599,0.15124,0.15309,468707955
1996-06-27,0.15405,0.16177,0.15216,0.15905,265740970
1996-06-28,0.16084,0.16177,0.15905,0.16177,134103901
1996-07-01,0.1627,0.16571,0.16177,0.16571,152994471
1996-07-02,0.1645,0.16571,0.16177,0.16177,103177802
1996-07-03,0.15681,0.15681,0.14916,0.14916,334565094
1996-07-05,0.14916,0.15216,0.14816,0.15034,123055136
1996-07-08,0.15124,0.15309,0.1463,0.1473,218988282
1996-07-09,0.15034,0.15124,0.1463,0.1463,217728965
1996-07-10,0.1473,0.15034,0.14447,0.14447,196358543
1996-07-11,0.14447,0.14535,0.13372,0.13768,337512274
1996-07-12,0.14141,0.14141,0.13277,0.13901,311818451
1996-07-15,0.13958,0.13958,0.13182,0.13217,154435642
1996-07-16,0.13372,0.13372,0.12327,0.13,335266210
1996-07-17,0.13372,0.13497,0.12823,0.13,270791424
1996-07-18,0.16571,0.16761,0.15681,0.16084,1039879566
1996-07-19,0.16084,0.16177,0.1599,0.1599,308325996
1996-07-22,0.16084,0.16084,0.15405,0.15591,176442158
1996-07-23,0.15771,0.15905,0.15591,0.15771,150839244
1996-07-24,0.15405,0.16177,0.15309,0.1605,306118787
1996-07-25,0.1627,0.1645,0.1599,0.16177,132649773
1996-07-26,0.16571,0.16949,0.1627,0.16949,143373870
1996-07-29,0.16949,0.17308,0.16761,0.17125,226856148
1996-07-30,0.17438,0.17532,0.16357,0.1645,219559550
1996-07-31,0.16357,0.16949,0.16357,0.16949,107553146
1996-08-01,0.16949,0.16949,0.1627,0.16357,127703125
1996-08-02,0.16666,0.16949,0.16357,0.16666,148320530
1996-08-05,0.16666,0.16856,0.16084,0.16177,117095809
1996-08-06,0.16177,0.16571,0.1599,0.16571,108487992
1996-08-07,0.16761,0.17438,0.16666,0.17222,288020140
1996-08-08,0.17222,0.17222,0.16856,0.17043,117680107
1996-08-09,0.17125,0.17994,0.17043,0.17809,267532607
1996-08-12,0.17994,0.18214,0.17222,0.17714,175442521
1996-08-13,0.1762,0.17809,0.17222,0.17308,119991079
1996-08-14,0.17438,0.17714,0.17438,0.17532,83300501
1996-08-15,0.17438,0.17532,0.17125,0.17125,124755998
1996-08-16,0.17438,0.17438,0.17043,0.17308,164328832
1996-08-19,0.17222,0.18214,0.17222,0.18214,262352346
1996-08-20,0.18396,0.18396,0.17994,0.18117,245474153
1996-08-21,0.18117,0.18214,0.1762,0.17714,131390352
1996-08-22,0.17714,0.17897,0.1762,0.17897,101645804
1996-08-23,0.17714,0.18488,0.17714,0.18396,235853576
1996-08-26,0.18396,0.1858,0.18117,0.1858,103956760
1996-08-27,0.1858,0.19252,0.18488,0.19135,335370041
1996-08-28,0.19165,0.19252,0.18855,0.19165,189646199
1996-08-29,0.19165,0.19165,0.1876,0.18855,123950975
1996-08-30,0.19077,0.19077,0.18666,0.18666,122561799
1996-09-03,0.1858,0.1876,0.18396,0.1858,79171798
1996-09-04,0.18396,0.18977,0.18396,0.1858,117602217
1996-09-05,0.18117,0.183,0.1762,0.1762,324100616
1996-09-06,0.17809,0.17897,0.17438,0.17714,279178569
1996-09-09,0.17438,0.17532,0.16856,0.16949,171846127
1996-09-10,0.17043,0.17043,0.16571,0.16571,180505969
1996-09-11,0.16571,0.16761,0.16177,0.1627,170638703
1996-09-12,0.16177,0.1627,0.15591,0.15681,302457549
1996-09-13,0.15681,0.16357,0.15681,0.16177,193138614
1996-09-16,0.16571,0.17714,0.1645,0.17222,283605850
1996-09-17,0.1762,0.17809,0.17308,0.17714,242474960
1996-09-18,0.17714,0.1858,0.1762,0.18117,409621200
1996-09-19,0.18214,0.18214,0.17994,0.17994,138492219
1996-09-20,0.17994,0.18117,0.17532,0.1762,172897818
1996-09-23,0.1762,0.1762,0.17222,0.17222,53049521
1996-09-24,0.17222,0.1762,0.17222,0.17308,166678835
1996-09-25,0.17308,0.17438,0.16949,0.17222,126404853
1996-09-26,0.17222,0.17308,0.17125,0.17222,119731444
1996-09-27,0.17125,0.17222,0.17043,0.17188,94556951
1996-09-30,0.17043,0.17222,0.17043,0.17066,99049136
1996-10-01,0.16949,0.19077,0.16949,0.18977,625104045
1996-10-02,0.18214,0.18977,0.17809,0.18214,320893725
1996-10-03,0.18214,0.183,0.17222,0.17222,263975185
1996-10-04,0.1762,0.17809,0.17043,0.17592,154708279
1996-10-07,0.17714,0.17994,0.1762,0.17809,110954768
1996-10-08,0.18117,0.18666,0.17897,0.17897,220754015
1996-10-09,0.17994,0.18214,0.1762,0.17714,98776434
1996-10-10,0.18396,0.18855,0.183,0.1861,320750967
1996-10-11,0.1876,0.18977,0.18488,0.18666,139907380
1996-10-14,0.18855,0.19528,0.18666,0.19436,312623389
1996-10-15,0.19836,0.19934,0.19252,0.19436,420864644
1996-10-16,0.19436,0.20117,0.18977,0.19836,388043089
1996-10-17,0.21191,0.21381,0.203,0.203,1190082682
1996-10-18,0.204,0.20517,0.20025,0.20457,443585367
1996-10-21,0.204,0.20517,0.19661,0.19756,217482264
1996-10-22,0.19756,0.19756,0.18666,0.19165,247746202
1996-10-23,0.19077,0.19436,0.1876,0.19077,185543461
1996-10-24,0.19252,0.19252,0.18855,0.19077,97802777
1996-10-25,0.19165,0.19252,0.18855,0.18855,89908918
1996-10-28,0.19352,0.19352,0.18855,0.18855,139102386
1996-10-29,0.18977,0.19077,0.17809,0.17897,231413229
1996-10-30,0.18117,0.18488,0.1762,0.1762,297978363
1996-10-31,0.17897,0.17994,0.17125,0.17714,225142341
1996-11-01,0.17994,0.18666,0.17809,0.18666,244980743
1996-11-04,0.1876,0.18855,0.183,0.1876,105800451
1996-11-05,0.18855,0.19934,0.18855,0.19661,438314141
1996-11-06,0.19756,0.19836,0.19165,0.19661,209017109
1996-11-07,0.19528,0.20025,0.19436,0.19934,179765923
